YearMonth,DISTNO,PrimaryType,CaseCount
2021-11,17,THEFT,135
2021-11,17,BATTERY,82
2021-11,17,CRIMINAL DAMAGE,73
2021-11,25,THEFT,178
2021-11,25,BATTERY,153
2021-11,25,CRIMINAL DAMAGE,126
2021-11,14,THEFT,173
2021-11,14,BATTERY,76
2021-11,14,CRIMINAL DAMAGE,75
2021-11,24,THEFT,158
2021-11,24,BATTERY,101
2021-11,24,CRIMINAL DAMAGE,81
2021-11,20,THEFT,110
2021-11,20,BATTERY,63
2021-11,20,CRIMINAL DAMAGE,43
2021-11,18,THEFT,344
2021-11,18,BATTERY,118
2021-11,18,CRIMINAL DAMAGE,58
2021-11,19,THEFT,140
2021-11,19,BATTERY,37
2021-11,19,CRIMINAL DAMAGE,54
2021-11,23,THEFT,141
2021-11,23,BATTERY,87
2021-11,23,CRIMINAL DAMAGE,47
2021-11,1,THEFT,237
2021-11,1,BATTERY,109
2021-11,1,CRIMINAL DAMAGE,34
2021-11,12,THEFT,171
2021-11,12,BATTERY,58
2021-11,12,CRIMINAL DAMAGE,57
2021-11,10,THEFT,100
2021-11,10,BATTERY,153
2021-11,10,CRIMINAL DAMAGE,92
2021-11,13,THEFT,145
2021-11,13,BATTERY,67
2021-11,13,CRIMINAL DAMAGE,48
2021-11,11,THEFT,111
2021-11,11,BATTERY,200
2021-11,11,CRIMINAL DAMAGE,117
2021-11,15,THEFT,86
2021-11,15,BATTERY,143
2021-11,15,CRIMINAL DAMAGE,61
2021-11,8,THEFT,184
2021-11,8,BATTERY,197
2021-11,8,CRIMINAL DAMAGE,125
2021-11,4,THEFT,129
2021-11,4,BATTERY,190
2021-11,4,CRIMINAL DAMAGE,139
2021-11,5,THEFT,86
2021-11,5,BATTERY,124
2021-11,5,CRIMINAL DAMAGE,131
2021-11,6,THEFT,153
2021-11,6,BATTERY,222
2021-11,6,CRIMINAL DAMAGE,157
2021-11,22,THEFT,120
2021-11,22,BATTERY,98
2021-11,22,CRIMINAL DAMAGE,58
2021-11,9,THEFT,126
2021-11,9,BATTERY,124
2021-11,9,CRIMINAL DAMAGE,93
2021-11,7,THEFT,106
2021-11,7,BATTERY,157
2021-11,7,CRIMINAL DAMAGE,102
2021-11,2,THEFT,76
2021-11,2,BATTERY,90
2021-11,2,CRIMINAL DAMAGE,47
2021-11,3,THEFT,129
2021-11,3,BATTERY,199
2021-11,3,CRIMINAL DAMAGE,105
2021-11,21,THEFT,160
2021-11,21,BATTERY,93
2021-11,21,CRIMINAL DAMAGE,56
2021-12,OH,THEFT,29
2021-12,OH,BATTERY,11
2021-12,OH,CRIMINAL DAMAGE,2
2021-12,16,THEFT,128
2021-12,16,BATTERY,95
2021-12,16,CRIMINAL DAMAGE,61
2021-12,17,THEFT,112
2021-12,17,BATTERY,76
2021-12,17,CRIMINAL DAMAGE,68
2021-12,25,THEFT,152
2021-12,25,BATTERY,163
2021-12,25,CRIMINAL DAMAGE,117
2021-12,14,THEFT,144
2021-12,14,BATTERY,71
2021-12,14,CRIMINAL DAMAGE,60
2021-12,24,THEFT,140
2021-12,24,BATTERY,118
2021-12,24,CRIMINAL DAMAGE,103
2021-12,20,THEFT,93
2021-12,20,BATTERY,62
2021-12,20,CRIMINAL DAMAGE,29
2021-12,18,THEFT,299
2021-12,18,BATTERY,107
2021-12,18,CRIMINAL DAMAGE,59
2021-12,19,THEFT,120
2021-12,19,BATTERY,53
2021-12,19,CRIMINAL DAMAGE,30
2021-12,23,THEFT,109
2021-12,23,BATTERY,76
2021-12,23,CRIMINAL DAMAGE,34
2021-12,1,THEFT,239
2021-12,1,BATTERY,104
2021-12,1,CRIMINAL DAMAGE,37
2021-12,12,THEFT,155
2021-12,12,BATTERY,73
2021-12,12,CRIMINAL DAMAGE,48
2021-12,10,THEFT,115
2021-12,10,BATTERY,155
2021-12,10,CRIMINAL DAMAGE,101
2021-12,13,THEFT,148
2021-12,13,BATTERY,62
2021-12,13,CRIMINAL DAMAGE,45
2021-12,11,THEFT,123
2021-12,11,BATTERY,165
2021-12,11,CRIMINAL DAMAGE,102
2021-12,15,THEFT,87
2021-12,15,BATTERY,163
2021-12,15,CRIMINAL DAMAGE,86
2021-12,8,THEFT,182
2021-12,8,BATTERY,186
2021-12,8,CRIMINAL DAMAGE,156
2021-12,4,THEFT,134
2021-12,4,BATTERY,233
2021-12,4,CRIMINAL DAMAGE,126
2021-12,5,THEFT,97
2021-12,5,BATTERY,148
2021-12,5,CRIMINAL DAMAGE,108
2021-12,6,THEFT,162
2021-12,6,BATTERY,250
2021-12,6,CRIMINAL DAMAGE,146
2021-12,22,THEFT,97
2021-12,22,BATTERY,80
2021-12,22,CRIMINAL DAMAGE,56
2021-12,9,THEFT,100
2021-12,9,BATTERY,141
2021-12,9,CRIMINAL DAMAGE,83
2021-12,7,THEFT,100
2021-12,7,BATTERY,182
2021-12,7,CRIMINAL DAMAGE,86
2021-12,2,THEFT,81
2021-12,2,BATTERY,81
2021-12,2,CRIMINAL DAMAGE,50
2021-12,3,THEFT,139
2021-12,3,BATTERY,159
2021-12,3,CRIMINAL DAMAGE,110
2021-12,21,THEFT,118
2021-12,21,BATTERY,98
2021-12,21,CRIMINAL DAMAGE,44
2022-01,OH,THEFT,25
2022-01,OH,BATTERY,11
2022-01,OH,CRIMINAL DAMAGE,4
2022-01,16,THEFT,88
2022-01,16,BATTERY,82
2022-01,16,CRIMINAL DAMAGE,31
2022-01,17,THEFT,86
2022-01,17,BATTERY,76
2022-01,17,CRIMINAL DAMAGE,49
2022-01,25,THEFT,131
2022-01,25,BATTERY,133
2022-01,25,CRIMINAL DAMAGE,85
2022-01,14,THEFT,137
2022-01,14,BATTERY,54
2022-01,14,CRIMINAL DAMAGE,51
2022-01,24,THEFT,177
2022-01,24,BATTERY,108
2022-01,24,CRIMINAL DAMAGE,85
2022-01,20,THEFT,70
2022-01,20,BATTERY,59
2022-01,20,CRIMINAL DAMAGE,56
2022-01,18,THEFT,337
2022-01,18,BATTERY,92
2022-01,18,CRIMINAL DAMAGE,40
2022-01,19,THEFT,125
2022-01,19,BATTERY,39
2022-01,19,CRIMINAL DAMAGE,28
2022-01,23,THEFT,110
2022-01,23,BATTERY,48
2022-01,23,CRIMINAL DAMAGE,46
2022-01,1,THEFT,271
2022-01,1,BATTERY,99
2022-01,1,CRIMINAL DAMAGE,43
2022-01,12,THEFT,157
2022-01,12,BATTERY,74
2022-01,12,CRIMINAL DAMAGE,42
2022-01,10,THEFT,95
2022-01,10,BATTERY,145
2022-01,10,CRIMINAL DAMAGE,85
2022-01,13,THEFT,118
2022-01,13,BATTERY,51
2022-01,13,CRIMINAL DAMAGE,26
2022-01,11,THEFT,120
2022-01,11,BATTERY,171
2022-01,11,CRIMINAL DAMAGE,86
2022-01,15,THEFT,79
2022-01,15,BATTERY,116
2022-01,15,CRIMINAL DAMAGE,54
2022-01,8,THEFT,186
2022-01,8,BATTERY,167
2022-01,8,CRIMINAL DAMAGE,109
2022-01,4,THEFT,123
2022-01,4,BATTERY,209
2022-01,4,CRIMINAL DAMAGE,106
2022-01,5,THEFT,94
2022-01,5,BATTERY,137
2022-01,5,CRIMINAL DAMAGE,88
2022-01,6,THEFT,120
2022-01,6,BATTERY,227
2022-01,6,CRIMINAL DAMAGE,121
2022-01,22,THEFT,90
2022-01,22,BATTERY,70
2022-01,22,CRIMINAL DAMAGE,51
2022-01,9,THEFT,124
2022-01,9,BATTERY,128
2022-01,9,CRIMINAL DAMAGE,92
2022-01,7,THEFT,87
2022-01,7,BATTERY,168
2022-01,7,CRIMINAL DAMAGE,90
2022-01,2,THEFT,71
2022-01,2,BATTERY,90
2022-01,2,CRIMINAL DAMAGE,50
2022-01,3,THEFT,125
2022-01,3,BATTERY,182
2022-01,3,CRIMINAL DAMAGE,88
2022-01,21,THEFT,127
2022-01,21,BATTERY,88
2022-01,21,CRIMINAL DAMAGE,57
2022-02,OH,THEFT,28
2022-02,OH,BATTERY,9
2022-02,OH,CRIMINAL DAMAGE,2
2022-02,16,THEFT,99
2022-02,16,BATTERY,89
2022-02,16,CRIMINAL DAMAGE,45
2022-02,17,THEFT,108
2022-02,17,BATTERY,83
2022-02,17,CRIMINAL DAMAGE,45
2022-02,25,THEFT,147
2022-02,25,BATTERY,137
2022-02,25,CRIMINAL DAMAGE,74
2022-02,14,THEFT,131
2022-02,14,BATTERY,65
2022-02,14,CRIMINAL DAMAGE,41
2022-02,24,THEFT,103
2022-02,24,BATTERY,89
2022-02,24,CRIMINAL DAMAGE,54
2022-02,20,THEFT,76
2022-02,20,BATTERY,55
2022-02,20,CRIMINAL DAMAGE,38
2022-02,18,THEFT,286
2022-02,18,BATTERY,101
2022-02,18,CRIMINAL DAMAGE,37
2022-02,19,THEFT,109
2022-02,19,BATTERY,33
2022-02,19,CRIMINAL DAMAGE,30
2022-02,23,THEFT,120
2022-02,23,BATTERY,48
2022-02,23,CRIMINAL DAMAGE,33
2022-02,1,THEFT,253
2022-02,1,BATTERY,73
2022-02,1,CRIMINAL DAMAGE,43
2022-02,12,THEFT,157
2022-02,12,BATTERY,65
2022-02,12,CRIMINAL DAMAGE,60
2022-02,10,THEFT,79
2022-02,10,BATTERY,147
2022-02,10,CRIMINAL DAMAGE,74
2022-02,13,THEFT,133
2022-02,13,BATTERY,80
2022-02,13,CRIMINAL DAMAGE,30
2022-02,11,THEFT,95
2022-02,11,BATTERY,181
2022-02,11,CRIMINAL DAMAGE,85
2022-02,15,THEFT,72
2022-02,15,BATTERY,107
2022-02,15,CRIMINAL DAMAGE,60
2022-02,8,THEFT,159
2022-02,8,BATTERY,159
2022-02,8,CRIMINAL DAMAGE,99
2022-02,4,THEFT,132
2022-02,4,BATTERY,217
2022-02,4,CRIMINAL DAMAGE,92
2022-02,5,THEFT,79
2022-02,5,BATTERY,117
2022-02,5,CRIMINAL DAMAGE,79
2022-02,6,THEFT,153
2022-02,6,BATTERY,201
2022-02,6,CRIMINAL DAMAGE,130
2022-02,22,THEFT,105
2022-02,22,BATTERY,66
2022-02,22,CRIMINAL DAMAGE,52
2022-02,9,THEFT,132
2022-02,9,BATTERY,133
2022-02,9,CRIMINAL DAMAGE,86
2022-02,7,THEFT,92
2022-02,7,BATTERY,154
2022-02,7,CRIMINAL DAMAGE,80
2022-02,2,THEFT,72
2022-02,2,BATTERY,86
2022-02,2,CRIMINAL DAMAGE,39
2022-02,3,THEFT,114
2022-02,3,BATTERY,158
2022-02,3,CRIMINAL DAMAGE,65
2022-02,21,THEFT,115
2022-02,21,BATTERY,81
2022-02,21,CRIMINAL DAMAGE,59
2022-03,OH,THEFT,31
2022-03,OH,BATTERY,13
2022-03,OH,CRIMINAL DAMAGE,5
2022-03,16,THEFT,143
2022-03,16,BATTERY,91
2022-03,16,CRIMINAL DAMAGE,67
2022-03,17,THEFT,121
2022-03,17,BATTERY,86
2022-03,17,CRIMINAL DAMAGE,73
2022-03,25,THEFT,145
2022-03,25,BATTERY,141
2022-03,25,CRIMINAL DAMAGE,79
2022-03,14,THEFT,186
2022-03,14,BATTERY,109
2022-03,14,CRIMINAL DAMAGE,69
2022-03,24,THEFT,117
2022-03,24,BATTERY,109
2022-03,24,CRIMINAL DAMAGE,67
2022-03,20,THEFT,88
2022-03,20,BATTERY,65
2022-03,20,CRIMINAL DAMAGE,46
2022-03,18,THEFT,363
2022-03,18,BATTERY,133
2022-03,18,CRIMINAL DAMAGE,51
2022-03,19,THEFT,127
2022-03,19,BATTERY,56
2022-03,19,CRIMINAL DAMAGE,36
2022-03,23,THEFT,167
2022-03,23,BATTERY,77
2022-03,23,CRIMINAL DAMAGE,33
2022-03,1,THEFT,309
2022-03,1,BATTERY,123
2022-03,1,CRIMINAL DAMAGE,55
2022-03,12,THEFT,241
2022-03,12,BATTERY,82
2022-03,12,CRIMINAL DAMAGE,56
2022-03,10,THEFT,116
2022-03,10,BATTERY,214
2022-03,10,CRIMINAL DAMAGE,95
2022-03,13,THEFT,188
2022-03,13,BATTERY,56
2022-03,13,CRIMINAL DAMAGE,37
2022-03,11,THEFT,128
2022-03,11,BATTERY,222
2022-03,11,CRIMINAL DAMAGE,118
2022-03,15,THEFT,78
2022-03,15,BATTERY,162
2022-03,15,CRIMINAL DAMAGE,68
2022-03,8,THEFT,205
2022-03,8,BATTERY,182
2022-03,8,CRIMINAL DAMAGE,127
2022-03,4,THEFT,137
2022-03,4,BATTERY,216
2022-03,4,CRIMINAL DAMAGE,136
2022-03,5,THEFT,104
2022-03,5,BATTERY,133
2022-03,5,CRIMINAL DAMAGE,102
2022-03,6,THEFT,181
2022-03,6,BATTERY,255
2022-03,6,CRIMINAL DAMAGE,187
2022-03,22,THEFT,119
2022-03,22,BATTERY,91
2022-03,22,CRIMINAL DAMAGE,76
2022-03,9,THEFT,128
2022-03,9,BATTERY,140
2022-03,9,CRIMINAL DAMAGE,83
2022-03,7,THEFT,103
2022-03,7,BATTERY,185
2022-03,7,CRIMINAL DAMAGE,95
2022-03,2,THEFT,84
2022-03,2,BATTERY,92
2022-03,2,CRIMINAL DAMAGE,39
2022-03,3,THEFT,161
2022-03,3,BATTERY,185
2022-03,3,CRIMINAL DAMAGE,105
2022-03,21,THEFT,160
2022-03,21,BATTERY,124
2022-03,21,CRIMINAL DAMAGE,54
2022-04,OH,THEFT,23
2022-04,OH,BATTERY,11
2022-04,OH,CRIMINAL DAMAGE,1
2022-04,16,THEFT,119
2022-04,16,BATTERY,91
2022-04,16,CRIMINAL DAMAGE,63
2022-04,17,THEFT,123
2022-04,17,BATTERY,79
2022-04,17,CRIMINAL DAMAGE,65
2022-04,25,THEFT,164
2022-04,25,BATTERY,172
2022-04,25,CRIMINAL DAMAGE,93
2022-04,14,THEFT,175
2022-04,14,BATTERY,68
2022-04,14,CRIMINAL DAMAGE,64
2022-04,24,THEFT,142
2022-04,24,BATTERY,92
2022-04,24,CRIMINAL DAMAGE,75
2022-04,20,THEFT,91
2022-04,20,BATTERY,59
2022-04,20,CRIMINAL DAMAGE,27
2022-04,18,THEFT,297
2022-04,18,BATTERY,121
2022-04,18,CRIMINAL DAMAGE,47
2022-04,19,THEFT,150
2022-04,19,BATTERY,59
2022-04,19,CRIMINAL DAMAGE,40
2022-04,23,THEFT,161
2022-04,23,BATTERY,95
2022-04,23,CRIMINAL DAMAGE,33
2022-04,1,THEFT,295
2022-04,1,BATTERY,108
2022-04,1,CRIMINAL DAMAGE,61
2022-04,12,THEFT,174
2022-04,12,BATTERY,80
2022-04,12,CRIMINAL DAMAGE,54
2022-04,10,THEFT,115
2022-04,10,BATTERY,171
2022-04,10,CRIMINAL DAMAGE,96
2022-04,13,THEFT,179
2022-04,13,BATTERY,71
2022-04,13,CRIMINAL DAMAGE,37
2022-04,11,THEFT,130
2022-04,11,BATTERY,246
2022-04,11,CRIMINAL DAMAGE,119
2022-04,15,THEFT,103
2022-04,15,BATTERY,141
2022-04,15,CRIMINAL DAMAGE,92
2022-04,8,THEFT,224
2022-04,8,BATTERY,220
2022-04,8,CRIMINAL DAMAGE,120
2022-04,4,THEFT,184
2022-04,4,BATTERY,215
2022-04,4,CRIMINAL DAMAGE,150
2022-04,5,THEFT,111
2022-04,5,BATTERY,163
2022-04,5,CRIMINAL DAMAGE,98
2022-04,6,THEFT,181
2022-04,6,BATTERY,242
2022-04,6,CRIMINAL DAMAGE,139
2022-04,22,THEFT,108
2022-04,22,BATTERY,93
2022-04,22,CRIMINAL DAMAGE,90
2022-04,9,THEFT,134
2022-04,9,BATTERY,162
2022-04,9,CRIMINAL DAMAGE,95
2022-04,7,THEFT,94
2022-04,7,BATTERY,182
2022-04,7,CRIMINAL DAMAGE,123
2022-04,2,THEFT,74
2022-04,2,BATTERY,76
2022-04,2,CRIMINAL DAMAGE,52
2022-04,3,THEFT,139
2022-04,3,BATTERY,209
2022-04,3,CRIMINAL DAMAGE,131
2022-04,21,THEFT,153
2022-04,21,BATTERY,104
2022-04,21,CRIMINAL DAMAGE,52
2022-05,OH,THEFT,38
2022-05,OH,BATTERY,11
2022-05,OH,CRIMINAL DAMAGE,3
2022-05,16,THEFT,131
2022-05,16,BATTERY,112
2022-05,16,CRIMINAL DAMAGE,57
2022-05,17,THEFT,125
2022-05,17,BATTERY,106
2022-05,17,CRIMINAL DAMAGE,84
2022-05,25,THEFT,166
2022-05,25,BATTERY,195
2022-05,25,CRIMINAL DAMAGE,114
2022-05,14,THEFT,183
2022-05,14,BATTERY,86
2022-05,14,CRIMINAL DAMAGE,57
2022-05,24,THEFT,206
2022-05,24,BATTERY,130
2022-05,24,CRIMINAL DAMAGE,94
2022-05,20,THEFT,130
2022-05,20,BATTERY,73
2022-05,20,CRIMINAL DAMAGE,31
2022-05,18,THEFT,399
2022-05,18,BATTERY,157
2022-05,18,CRIMINAL DAMAGE,65
2022-05,19,THEFT,190
2022-05,19,BATTERY,39
2022-05,19,CRIMINAL DAMAGE,45
2022-05,23,THEFT,170
2022-05,23,BATTERY,101
2022-05,23,CRIMINAL DAMAGE,38
2022-05,1,THEFT,317
2022-05,1,BATTERY,132
2022-05,1,CRIMINAL DAMAGE,59
2022-05,12,THEFT,204
2022-05,12,BATTERY,102
2022-05,12,CRIMINAL DAMAGE,66
2022-05,10,THEFT,117
2022-05,10,BATTERY,185
2022-05,10,CRIMINAL DAMAGE,92
2022-05,13,THEFT,198
2022-05,13,BATTERY,85
2022-05,13,CRIMINAL DAMAGE,48
2022-05,11,THEFT,139
2022-05,11,BATTERY,252
2022-05,11,CRIMINAL DAMAGE,143
2022-05,15,THEFT,106
2022-05,15,BATTERY,177
2022-05,15,CRIMINAL DAMAGE,87
2022-05,8,THEFT,235
2022-05,8,BATTERY,247
2022-05,8,CRIMINAL DAMAGE,154
2022-05,4,THEFT,172
2022-05,4,BATTERY,249
2022-05,4,CRIMINAL DAMAGE,173
2022-05,5,THEFT,131
2022-05,5,BATTERY,177
2022-05,5,CRIMINAL DAMAGE,116
2022-05,6,THEFT,200
2022-05,6,BATTERY,287
2022-05,6,CRIMINAL DAMAGE,164
2022-05,22,THEFT,104
2022-05,22,BATTERY,119
2022-05,22,CRIMINAL DAMAGE,73
2022-05,9,THEFT,183
2022-05,9,BATTERY,169
2022-05,9,CRIMINAL DAMAGE,75
2022-05,7,THEFT,125
2022-05,7,BATTERY,269
2022-05,7,CRIMINAL DAMAGE,108
2022-05,2,THEFT,106
2022-05,2,BATTERY,106
2022-05,2,CRIMINAL DAMAGE,49
2022-05,3,THEFT,168
2022-05,3,BATTERY,212
2022-05,3,CRIMINAL DAMAGE,124
2022-05,21,THEFT,168
2022-05,21,BATTERY,122
2022-05,21,CRIMINAL DAMAGE,60
2022-06,OH,THEFT,39
2022-06,OH,BATTERY,6
2022-06,OH,CRIMINAL DAMAGE,2
2022-06,16,THEFT,157
2022-06,16,BATTERY,101
2022-06,16,CRIMINAL DAMAGE,62
2022-06,17,THEFT,158
2022-06,17,BATTERY,105
2022-06,17,CRIMINAL DAMAGE,75
2022-06,25,THEFT,178
2022-06,25,BATTERY,153
2022-06,25,CRIMINAL DAMAGE,87
2022-06,14,THEFT,220
2022-06,14,BATTERY,100
2022-06,14,CRIMINAL DAMAGE,61
2022-06,24,THEFT,217
2022-06,24,BATTERY,128
2022-06,24,CRIMINAL DAMAGE,74
2022-06,20,THEFT,128
2022-06,20,BATTERY,91
2022-06,20,CRIMINAL DAMAGE,46
2022-06,18,THEFT,396
2022-06,18,BATTERY,168
2022-06,18,CRIMINAL DAMAGE,75
2022-06,19,THEFT,203
2022-06,19,BATTERY,60
2022-06,19,CRIMINAL DAMAGE,46
2022-06,23,THEFT,282
2022-06,23,BATTERY,125
2022-06,23,CRIMINAL DAMAGE,66
2022-06,1,THEFT,346
2022-06,1,BATTERY,127
2022-06,1,CRIMINAL DAMAGE,48
2022-06,12,THEFT,234
2022-06,12,BATTERY,128
2022-06,12,CRIMINAL DAMAGE,87
2022-06,10,THEFT,172
2022-06,10,BATTERY,217
2022-06,10,CRIMINAL DAMAGE,120
2022-06,13,THEFT,193
2022-06,13,BATTERY,99
2022-06,13,CRIMINAL DAMAGE,59
2022-06,11,THEFT,143
2022-06,11,BATTERY,242
2022-06,11,CRIMINAL DAMAGE,125
2022-06,15,THEFT,110
2022-06,15,BATTERY,157
2022-06,15,CRIMINAL DAMAGE,78
2022-06,8,THEFT,248
2022-06,8,BATTERY,205
2022-06,8,CRIMINAL DAMAGE,168
2022-06,4,THEFT,238
2022-06,4,BATTERY,239
2022-06,4,CRIMINAL DAMAGE,176
2022-06,5,THEFT,115
2022-06,5,BATTERY,170
2022-06,5,CRIMINAL DAMAGE,114
2022-06,6,THEFT,223
2022-06,6,BATTERY,257
2022-06,6,CRIMINAL DAMAGE,158
2022-06,22,THEFT,129
2022-06,22,BATTERY,105
2022-06,22,CRIMINAL DAMAGE,70
2022-06,9,THEFT,171
2022-06,9,BATTERY,195
2022-06,9,CRIMINAL DAMAGE,131
2022-06,7,THEFT,142
2022-06,7,BATTERY,200
2022-06,7,CRIMINAL DAMAGE,101
2022-06,2,THEFT,87
2022-06,2,BATTERY,91
2022-06,2,CRIMINAL DAMAGE,63
2022-06,3,THEFT,169
2022-06,3,BATTERY,214
2022-06,3,CRIMINAL DAMAGE,128
2022-06,21,THEFT,224
2022-06,21,BATTERY,133
2022-06,21,CRIMINAL DAMAGE,75
2022-07,OH,THEFT,48
2022-07,OH,BATTERY,8
2022-07,OH,CRIMINAL DAMAGE,2
2022-07,16,THEFT,188
2022-07,16,BATTERY,132
2022-07,16,CRIMINAL DAMAGE,81
2022-07,17,THEFT,194
2022-07,17,BATTERY,98
2022-07,17,CRIMINAL DAMAGE,59
2022-07,25,THEFT,208
2022-07,25,BATTERY,172
2022-07,25,CRIMINAL DAMAGE,121
2022-07,14,THEFT,229
2022-07,14,BATTERY,70
2022-07,14,CRIMINAL DAMAGE,74
2022-07,24,THEFT,214
2022-07,24,BATTERY,140
2022-07,24,CRIMINAL DAMAGE,65
2022-07,20,THEFT,110
2022-07,20,BATTERY,51
2022-07,20,CRIMINAL DAMAGE,30
2022-07,18,THEFT,549
2022-07,18,BATTERY,145
2022-07,18,CRIMINAL DAMAGE,117
2022-07,19,THEFT,236
2022-07,19,BATTERY,57
2022-07,19,CRIMINAL DAMAGE,47
2022-07,23,THEFT,275
2022-07,23,BATTERY,100
2022-07,23,CRIMINAL DAMAGE,71
2022-07,1,THEFT,765
2022-07,1,BATTERY,127
2022-07,1,CRIMINAL DAMAGE,98
2022-07,12,THEFT,235
2022-07,12,BATTERY,104
2022-07,12,CRIMINAL DAMAGE,92
2022-07,10,THEFT,139
2022-07,10,BATTERY,216
2022-07,10,CRIMINAL DAMAGE,117
2022-07,13,THEFT,214
2022-07,13,BATTERY,71
2022-07,13,CRIMINAL DAMAGE,62
2022-07,11,THEFT,167
2022-07,11,BATTERY,264
2022-07,11,CRIMINAL DAMAGE,130
2022-07,15,THEFT,120
2022-07,15,BATTERY,162
2022-07,15,CRIMINAL DAMAGE,110
2022-07,8,THEFT,234
2022-07,8,BATTERY,227
2022-07,8,CRIMINAL DAMAGE,161
2022-07,4,THEFT,267
2022-07,4,BATTERY,221
2022-07,4,CRIMINAL DAMAGE,170
2022-07,5,THEFT,106
2022-07,5,BATTERY,177
2022-07,5,CRIMINAL DAMAGE,114
2022-07,6,THEFT,209
2022-07,6,BATTERY,260
2022-07,6,CRIMINAL DAMAGE,197
2022-07,22,THEFT,111
2022-07,22,BATTERY,92
2022-07,22,CRIMINAL DAMAGE,105
2022-07,9,THEFT,182
2022-07,9,BATTERY,193
2022-07,9,CRIMINAL DAMAGE,102
2022-07,7,THEFT,111
2022-07,7,BATTERY,182
2022-07,7,CRIMINAL DAMAGE,102
2022-07,2,THEFT,91
2022-07,2,BATTERY,100
2022-07,2,CRIMINAL DAMAGE,75
2022-07,3,THEFT,175
2022-07,3,BATTERY,212
2022-07,3,CRIMINAL DAMAGE,126
2022-07,21,THEFT,195
2022-07,21,BATTERY,137
2022-07,21,CRIMINAL DAMAGE,110
2022-08,OH,THEFT,39
2022-08,OH,BATTERY,7
2022-08,OH,CRIMINAL DAMAGE,6
2022-08,16,THEFT,132
2022-08,16,BATTERY,122
2022-08,16,CRIMINAL DAMAGE,90
2022-08,17,THEFT,169
2022-08,17,BATTERY,118
2022-08,17,CRIMINAL DAMAGE,69
2022-08,25,THEFT,213
2022-08,25,BATTERY,193
2022-08,25,CRIMINAL DAMAGE,108
2022-08,14,THEFT,232
2022-08,14,BATTERY,83
2022-08,14,CRIMINAL DAMAGE,67
2022-08,24,THEFT,243
2022-08,24,BATTERY,115
2022-08,24,CRIMINAL DAMAGE,67
2022-08,20,THEFT,171
2022-08,20,BATTERY,83
2022-08,20,CRIMINAL DAMAGE,41
2022-08,18,THEFT,502
2022-08,18,BATTERY,149
2022-08,18,CRIMINAL DAMAGE,79
2022-08,19,THEFT,215
2022-08,19,BATTERY,52
2022-08,19,CRIMINAL DAMAGE,46
2022-08,23,THEFT,260
2022-08,23,BATTERY,86
2022-08,23,CRIMINAL DAMAGE,56
2022-08,1,THEFT,343
2022-08,1,BATTERY,140
2022-08,1,CRIMINAL DAMAGE,96
2022-08,12,THEFT,241
2022-08,12,BATTERY,112
2022-08,12,CRIMINAL DAMAGE,111
2022-08,10,THEFT,126
2022-08,10,BATTERY,182
2022-08,10,CRIMINAL DAMAGE,122
2022-08,13,THEFT,178
2022-08,13,BATTERY,80
2022-08,13,CRIMINAL DAMAGE,67
2022-08,11,THEFT,154
2022-08,11,BATTERY,234
2022-08,11,CRIMINAL DAMAGE,150
2022-08,15,THEFT,104
2022-08,15,BATTERY,163
2022-08,15,CRIMINAL DAMAGE,133
2022-08,8,THEFT,284
2022-08,8,BATTERY,230
2022-08,8,CRIMINAL DAMAGE,167
2022-08,4,THEFT,236
2022-08,4,BATTERY,248
2022-08,4,CRIMINAL DAMAGE,196
2022-08,5,THEFT,102
2022-08,5,BATTERY,172
2022-08,5,CRIMINAL DAMAGE,160
2022-08,6,THEFT,200
2022-08,6,BATTERY,213
2022-08,6,CRIMINAL DAMAGE,203
2022-08,22,THEFT,110
2022-08,22,BATTERY,110
2022-08,22,CRIMINAL DAMAGE,88
2022-08,9,THEFT,194
2022-08,9,BATTERY,176
2022-08,9,CRIMINAL DAMAGE,110
2022-08,7,THEFT,124
2022-08,7,BATTERY,203
2022-08,7,CRIMINAL DAMAGE,119
2022-08,2,THEFT,93
2022-08,2,BATTERY,111
2022-08,2,CRIMINAL DAMAGE,76
2022-08,3,THEFT,187
2022-08,3,BATTERY,214
2022-08,3,CRIMINAL DAMAGE,166
2022-08,21,THEFT,257
2022-08,21,BATTERY,104
2022-08,21,CRIMINAL DAMAGE,86
2022-09,OH,THEFT,18
2022-09,OH,BATTERY,11
2022-09,OH,CRIMINAL DAMAGE,4
2022-09,16,THEFT,138
2022-09,16,BATTERY,114
2022-09,16,CRIMINAL DAMAGE,64
2022-09,17,THEFT,205
2022-09,17,BATTERY,97
2022-09,17,CRIMINAL DAMAGE,64
2022-09,25,THEFT,191
2022-09,25,BATTERY,184
2022-09,25,CRIMINAL DAMAGE,92
2022-09,14,THEFT,242
2022-09,14,BATTERY,83
2022-09,14,CRIMINAL DAMAGE,81
2022-09,24,THEFT,281
2022-09,24,BATTERY,113
2022-09,24,CRIMINAL DAMAGE,91
2022-09,20,THEFT,136
2022-09,20,BATTERY,73
2022-09,20,CRIMINAL DAMAGE,33
2022-09,18,THEFT,442
2022-09,18,BATTERY,144
2022-09,18,CRIMINAL DAMAGE,83
2022-09,19,THEFT,234
2022-09,19,BATTERY,58
2022-09,19,CRIMINAL DAMAGE,50
2022-09,23,THEFT,250
2022-09,23,BATTERY,96
2022-09,23,CRIMINAL DAMAGE,40
